ProductCategoryID,CategoryName,ProductSubCategoryID,SubCategoryName,ProductID,ProductName,SellingPrice,Weight_KG,Product description,Image_source,Image_Confidence,Image_Status,Corrected_Image_Source
FMR05,"Frozen, meat & ready-to-cook",FMR05-FM01,Frozen meat & poultry,FMR05-FM01-P0018,BEEF LUNCHEON 340G,4.29,0.34,"Beef Luncheon 340G is a frozen meat or poultry product offering reliable protein for UK retail and catering customers.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 340g.
Listed at £4.29 for UK retail and wholesale supply.
Ideal for grills, curries, roasts and ready-meal preparation.
Suitable for freezer sections and halal or world food ranges.
Store frozen and cook thoroughly before serving.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/501/063/650/002/2/front_en.400.jpg,100,CORRECT,https://images.openfoodfacts.org/images/products/501/063/650/002/2/front_en.400.jpg
FMR05,"Frozen, meat & ready-to-cook",FMR05-FM01,Frozen meat & poultry,FMR05-FM01-P0019,BEEF SAUS CHI 425G,3.49,0.425,"Beef Saus Chi 425G is a frozen meat or poultry product offering reliable protein for UK retail and catering customers.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 425g.
Listed at £3.49 for UK retail and wholesale supply.
Ideal for grills, curries, roasts and ready-meal preparation.
Suitable for freezer sections and halal or world food ranges.
Store frozen and cook thoroughly before serving.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
FRP04,Fresh produce,FRP04-LG02,Leafy greens & herbs,FRP04-LG02-P0027,BEGRO SPINACH CHOPP 1KG,2.49,1,"Begro Spinach Chopp 1KG is fresh leafy greens or herbs, ideal for nutritious meals and vibrant plate presentation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 1kg.
Listed at £2.49 for UK retail and wholesale supply.
Perfect for salads, soups, curries, garnishes and stir-fries.
Suitable for greengrocer, supermarket and catering fresh lines.
A healthy choice for health-conscious UK shoppers.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
FRP04,Fresh produce,FRP04-LG02,Leafy greens & herbs,FRP04-LG02-P0028,BEGRO SPINACH LEAFE 1KG,3.49,1,"Begro Spinach Leafe 1KG is fresh leafy greens or herbs, ideal for nutritious meals and vibrant plate presentation.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 1kg.
Listed at £3.49 for UK retail and wholesale supply.
Perfect for salads, soups, curries, garnishes and stir-fries.
Suitable for greengrocer, supermarket and catering fresh lines.
A healthy choice for health-conscious UK shoppers.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
HPC08,Household & personal care,HPC08-HM07,Health & OTC medicines,HPC08-HM07-P0008,BENADRYL ONE A DAY RELIE,3.99,,"Benadryl One A Day Relie is an over-the-counter health product supporting everyday wellness and minor ailment relief.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £3.99 for UK retail and wholesale supply.
Ideal for pharmacy, health and convenience store ranges.
Suitable for household medicine cabinets and travel kits.
Always read the label and follow UK usage guidance.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
BEV03,Beverages,BEV03-SY06,"Syrups, concentrates & cordials",BEV03-SY06-P0001,BENYLIN COUGH SYRUP,4.99,,"Benylin Cough Syrup is a syrup, cordial or concentrate ideal for mixing refreshing drinks at home or in hospitality settings.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £4.99 for UK retail and wholesale supply.
Perfect for diluting with water, soda or milk-based drinks.
Ideal for summer drinks ranges and multicultural retail.
Suitable for cafés, dessert shops and grocery cordial bays.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
HPC08,Household & personal care,HPC08-HM07,Health & OTC medicines,HPC08-HM07-P0009,BENYLIN MUCUS,5.89,,"Benylin Mucus is an over-the-counter health product supporting everyday wellness and minor ailment relief.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £5.89 for UK retail and wholesale supply.
Ideal for pharmacy, health and convenience store ranges.
Suitable for household medicine cabinets and travel kits.
Always read the label and follow UK usage guidance.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/600/300/101/767/5/front_en.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/600/300/101/767/5/front_en.400.jpg
HPC08,Household & personal care,HPC08-HM07,Health & OTC medicines,HPC08-HM07-P0010,BENYLIN NON DROW 150ML,5.99,,"Benylin Non Drow 150ML is an over-the-counter health product supporting everyday wellness and minor ailment relief.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 150ml.
Listed at £5.99 for UK retail and wholesale supply.
Ideal for pharmacy, health and convenience store ranges.
Suitable for household medicine cabinets and travel kits.
Always read the label and follow UK usage guidance.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
DGS01,Dry grocery & staples,DGS01-SP03,Spices & masalas,DGS01-SP03-P0038,BES 80G,0.99,0.08,"Bes 80G is a carefully blended seasoning that adds authentic aroma and depth to a wide range of dishes.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Pack size: 80g.
Listed at £0.99 for UK retail and wholesale supply.
Ideal for curries, marinades, rice dishes, grills and everyday cooking.
A trusted choice for ethnic food retailers and catering suppliers.
Helps deliver consistent flavour in both retail and food service kitchens.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/90171086/front_en.7.400.jpg,75,CORRECT,https://images.openfoodfacts.org/images/products/90171086/front_en.7.400.jpg
DGS01,Dry grocery & staples,DGS01-AF04,"Atta, flour & semolina",DGS01-AF04-P0023,BESAN,2.99,,"Besan is a premium flour or grain product suited to baking, chapatis, breads and traditional recipes.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £2.99 for UK retail and wholesale supply.
Ideal for rotis, parathas, baking and general kitchen use.
A staple for South Asian households and specialist food retailers.
Offers reliable quality for both retail resale and catering supply.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/062/896/500/1605/front_en.3.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/062/896/500/1605/front_en.3.400.jpg
SNC02,Snacks & confectionery,SNC02-SM04,Sweets & Indian mithai,SNC02-SM04-P0006,BESAN LADOO,2.49,,"Besan Ladoo is a traditional sweet or mithai product crafted for celebrations, festivals and special occasions.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £2.49 for UK retail and wholesale supply.
Ideal for Diwali, Eid, weddings and cultural celebrations.
A popular choice in South Asian sweet counters and gift packs.
Perfect for ethnic retailers and seasonal promotional displays.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/890/400/441/075/4/front_en.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/890/400/441/075/4/front_en.400.jpg
SNC02,Snacks & confectionery,SNC02-SN01,Snacks & namkeen,SNC02-SN01-P0039,BETALNUT,1.29,,"Betalnut is a savoury snack or namkeen product offering bold flavour and crisp texture for impulse and planned purchases.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.29 for UK retail and wholesale supply.
Perfect for lunchboxes, parties, tea-time and on-the-go snacking.
Ideal for world food snack aisles and multicultural retail ranges.
A strong seller for convenience stores and ethnic grocers.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
DGS01,Dry grocery & staples,DGS01-SP03,Spices & masalas,DGS01-SP03-P0039,BHASKARA CAMPO,2.99,,"Bhaskara Campo is a carefully blended seasoning that adds authentic aroma and depth to a wide range of dishes.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £2.99 for UK retail and wholesale supply.
Ideal for curries, marinades, rice dishes, grills and everyday cooking.
A trusted choice for ethnic food retailers and catering suppliers.
Helps deliver consistent flavour in both retail and food service kitchens.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",NOT_FOUND,0,NOT_FOUND,NOT_FOUND
FRP04,Fresh produce,FRP04-GV03,"Gourds, pods & vegetables",FRP04-GV03-P0184,BHINDI,1.29,,"Bhindi is fresh vegetables offering wholesome nutrition and authentic flavour for diverse UK cuisines.

Supplied for wholesale and retail customers across the UK, this product is well suited to busy kitchens, shop shelves and food service operations.

Listed at £1.29 for UK retail and wholesale supply.
Ideal for curries, stir-fries, roasts and traditional recipes.
Popular with South Asian, African and Caribbean customer bases.
Suitable for fresh produce counters and wholesale catering.

Ideal for supermarkets, convenience stores, independent retailers, cafés, catering businesses and food service customers across the UK.",https://images.openfoodfacts.org/images/products/005/117/998/213/0/front_en.400.jpg,90,CORRECT,https://images.openfoodfacts.org/images/products/005/117/998/213/0/front_en.400.jpg
